Order_ID,Order_Date,Product_Name,Category,Quantity,Selling_Price,Cost_Price,Region
1422,2025-01-11,Chocolates,Groceries,6,200,150,Mumbai
1423,2025-01-14,Wallet,Accessories,3,1200,700,Bangalore
1424,2025-01-14,Wall Art,Home Decor,2,2000,1200,Kolkata
1425,2025-01-15,Chocolates,Groceries,6,200,150,Mumbai
1426,2025-01-17,Jeans,Fashion,4,1500,900,Chennai
1427,2025-01-18,Charger,Electronics,5,500,200,Hyderabad
1428,2025-01-18,Jeans,Fashion,4,1500,900,Kolkata
1429,2025-01-19,Lamp,Home Decor,1,1500,1000,Mumbai
1430,2025-01-19,Lipstick,Beauty,3,500,300,Bangalore
1431,2025-01-20,Chocolates,Groceries,8,200,150,Delhi
1432,2025-01-20,T-Shirt,Fashion,5,800,400,Delhi
1433,2025-01-23,Charger,Electronics,3,500,200,Pune
1434,2025-01-24,Vase,Home Decor,3,800,400,Hyderabad
1435,2025-01-26,Chocolates,Groceries,8,200,150,Mumbai
1436,2025-01-27,Headphones,Electronics,3,3000,2000,Bangalore
1437,2025-01-28,Blender,Appliances,2,2500,1800,Mumbai
1438,2025-02-02,Rice Bag,Groceries,3,600,500,Kolkata
1439,2025-02-05,Lamp,Home Decor,3,1500,1000,Mumbai
1440,2025-02-05,Blender,Appliances,2,2500,1800,Kolkata
1441,2025-02-06,Dress,Fashion,1,3000,1800,Bangalore
1442,2025-02-09,Chocolates,Groceries,7,200,150,Kolkata
1443,2025-02-11,T-Shirt,Fashion,3,800,400,Kolkata
1444,2025-02-11,T-Shirt,Fashion,5,800,400,Bangalore
1445,2025-02-12,Wall Art,Home Decor,1,2000,1200,Pune
1446,2025-02-12,Microwave,Appliances,1,8000,6000,Kolkata
1447,2025-02-13,Cushion,Home Decor,3,500,300,Bangalore
1448,2025-02-13,Blender,Appliances,2,2500,1800,Hyderabad
1449,2025-02-13,Jeans,Fashion,3,1500,900,Chennai
1450,2025-02-14,Jeans,Fashion,3,1500,900,Mumbai
1451,2025-02-14,Blender,Appliances,2,2500,1800,Delhi
1452,2025-02-16,Lipstick,Beauty,3,500,300,Kolkata
1453,2025-02-16,Jeans,Fashion,4,1500,900,Bangalore
1454,2025-02-18,Coffee Powder,Groceries,4,400,300,Bangalore
1455,2025-02-19,Charger,Electronics,5,500,200,Bangalore
1456,2025-02-19,Bag,Fashion,2,2500,1500,Delhi
1457,2025-02-19,Lipstick,Beauty,5,500,300,Delhi
1458,2025-02-20,Bag,Fashion,2,2500,1500,Mumbai
1459,2025-02-20,Wallet,Accessories,3,1200,700,Chennai
1460,2025-02-24,Chocolates,Groceries,5,200,150,Hyderabad
1461,2025-02-25,Laptop,Electronics,1,55000,45000,Bangalore
1462,2025-02-27,Coffee Powder,Groceries,3,400,300,Bangalore
1463,2025-03-01,Blender,Appliances,2,2500,1800,Bangalore
1464,2025-03-02,Cushion,Home Decor,3,500,300,Delhi
1465,2025-03-02,Lipstick,Beauty,4,500,300,Hyderabad
1466,2025-03-04,Toaster,Appliances,2,1200,800,Bangalore
1467,2025-03-07,Jeans,Fashion,2,1500,900,Pune
1468,2025-03-08,Headphones,Electronics,2,3000,2000,Mumbai
1469,2025-03-08,Jeans,Fashion,2,1500,900,Delhi
1470,2025-03-09,Belt,Accessories,3,1000,600,Hyderabad
1471,2025-03-09,Charger,Electronics,5,500,200,Hyderabad
1472,2025-03-12,Belt,Accessories,3,1000,600,Delhi
1473,2025-03-13,Vase,Home Decor,2,800,400,Chennai
1474,2025-03-14,Headphones,Electronics,2,3000,2000,Delhi
1475,2025-03-14,Blender,Appliances,1,2500,1800,Mumbai
1476,2025-03-15,Rice Bag,Groceries,2,600,500,Bangalore
1477,2025-03-17,Iron,Appliances,2,1000,600,Chennai
1478,2025-03-19,T-Shirt,Fashion,6,800,400,Pune
1479,2025-03-19,T-Shirt,Fashion,4,800,400,Chennai
1480,2025-03-20,T-Shirt,Fashion,3,800,400,Bangalore
1481,2025-03-20,Coffee Powder,Groceries,4,400,300,Mumbai
1482,2025-03-23,Rice Bag,Groceries,2,600,500,Delhi
1483,2025-03-23,Wallet,Accessories,2,1200,700,Chennai
1484,2025-03-23,Wallet,Accessories,3,1200,700,Kolkata
1485,2025-03-23,Blender,Appliances,1,2500,1800,Chennai
1486,2025-03-24,Coffee Powder,Groceries,4,400,300,Delhi
1487,2025-03-25,Cushion,Home Decor,3,500,300,Delhi
1488,2025-03-25,Charger,Electronics,4,500,200,Kolkata
1489,2025-03-26,Chocolates,Groceries,7,200,150,Delhi
1490,2025-03-26,Vase,Home Decor,1,800,400,Chennai
1491,2025-03-27,Cushion,Home Decor,3,500,300,Mumbai
1492,2025-03-28,Lipstick,Beauty,3,500,300,Delhi
1493,2025-03-28,Microwave,Appliances,1,8000,6000,Chennai
1494,2025-04-01,Chocolates,Groceries,8,200,150,Kolkata
1495,2025-04-01,Chocolates,Groceries,5,200,150,Pune
1496,2025-04-03,Headphones,Electronics,2,3000,2000,Delhi
1497,2025-04-03,Lipstick,Beauty,5,500,300,Pune
1498,2025-04-03,Jeans,Fashion,3,1500,900,Delhi
1499,2025-04-05,Iron,Appliances,1,1000,600,Mumbai
1500,2025-04-08,Wall Art,Home Decor,3,2000,1200,Bangalore
1501,2025-04-09,Belt,Accessories,3,1000,600,Chennai
1502,2025-04-10,Coffee Powder,Groceries,4,400,300,Pune
1503,2025-04-10,Charger,Electronics,5,500,200,Mumbai
1504,2025-04-12,Sunglasses,Accessories,4,1500,800,Mumbai
1505,2025-04-12,Belt,Accessories,3,1000,600,Hyderabad
1506,2025-04-12,Cushion,Home Decor,4,500,300,Mumbai
1507,2025-04-14,Charger,Electronics,3,500,200,Delhi
1508,2025-04-14,Iron,Appliances,3,1000,600,Bangalore
1509,2025-04-16,Chocolates,Groceries,6,200,150,Delhi
1510,2025-04-17,Headphones,Electronics,2,3000,2000,Mumbai
1511,2025-04-19,Rice Bag,Groceries,2,600,500,Chennai
1512,2025-04-19,Oil Can,Groceries,1,1200,1100,Bangalore
1513,2025-04-19,Headphones,Electronics,3,3000,2000,Hyderabad
1514,2025-04-19,Coffee Powder,Groceries,3,400,300,Mumbai
1515,2025-04-21,Wallet,Accessories,2,1200,700,Bangalore
1516,2025-04-22,Charger,Electronics,3,500,200,Kolkata
1517,2025-04-22,Headphones,Electronics,2,3000,2000,Delhi
1518,2025-04-22,Wallet,Accessories,2,1200,700,Hyderabad
1519,2025-04-22,Headphones,Electronics,2,3000,2000,Chennai
1520,2025-04-23,T-Shirt,Fashion,4,800,400,Hyderabad
1521,2025-04-23,Wallet,Accessories,2,1200,700,Mumbai
1522,2025-04-24,Perfume,Beauty,2,2500,1500,Bangalore
1523,2025-04-25,Toaster,Appliances,3,1200,800,Mumbai
1524,2025-04-26,Lipstick,Beauty,5,500,300,Chennai
1525,2025-04-26,Belt,Accessories,3,1000,600,Hyderabad
1526,2025-04-27,Microwave,Appliances,1,8000,6000,Hyderabad
1527,2025-04-28,Wallet,Accessories,3,1200,700,Mumbai
1528,2025-05-02,Jeans,Fashion,2,1500,900,Delhi
1529,2025-05-04,Lipstick,Beauty,3,500,300,Delhi
1530,2025-05-04,Toaster,Appliances,2,1200,800,Delhi
1531,2025-05-05,Watch,Accessories,2,5000,3500,Kolkata
1532,2025-05-07,Headphones,Electronics,3,3000,2000,Chennai
1533,2025-05-07,Chocolates,Groceries,6,200,150,Chennai
1534,2025-05-07,Chocolates,Groceries,5,200,150,Chennai
1535,2025-05-08,Lipstick,Beauty,3,500,300,Chennai
1536,2025-05-10,Blender,Appliances,2,2500,1800,Bangalore
1537,2025-05-16,Charger,Electronics,3,500,200,Chennai
1538,2025-05-16,Wall Art,Home Decor,2,2000,1200,Mumbai
1539,2025-05-17,Moisturizer,Beauty,4,800,500,Bangalore
1540,2025-05-17,Jeans,Fashion,3,1500,900,Kolkata
1541,2025-05-18,Headphones,Electronics,2,3000,2000,Mumbai
1542,2025-05-19,Toaster,Appliances,3,1200,800,Bangalore
1543,2025-05-19,Iron,Appliances,1,1000,600,Hyderabad
1544,2025-05-19,T-Shirt,Fashion,5,800,400,Pune
1545,2025-05-19,Iron,Appliances,1,1000,600,Bangalore
1546,2025-05-21,Lipstick,Beauty,4,500,300,Kolkata
1547,2025-05-21,Moisturizer,Beauty,2,800,500,Delhi
1548,2025-05-21,Wallet,Accessories,3,1200,700,Chennai
1549,2025-05-22,Lamp,Home Decor,3,1500,1000,Mumbai
1550,2025-05-22,Cushion,Home Decor,3,500,300,Kolkata
1551,2025-05-22,Microwave,Appliances,2,8000,6000,Hyderabad
1552,2025-05-23,Lipstick,Beauty,4,500,300,Pune
1553,2025-05-24,Lamp,Home Decor,1,1500,1000,Hyderabad
1554,2025-05-24,Jeans,Fashion,4,1500,900,Bangalore
1555,2025-05-25,Lipstick,Beauty,4,500,300,Delhi
1556,2025-05-26,Dress,Fashion,1,3000,1800,Delhi
1557,2025-05-27,T-Shirt,Fashion,3,800,400,Bangalore
1558,2025-05-28,Oil Can,Groceries,1,1200,1100,Bangalore
1559,2025-05-28,Charger,Electronics,5,500,200,Kolkata
1560,2025-05-28,Jeans,Fashion,4,1500,900,Mumbai
1561,2025-06-01,Chocolates,Groceries,8,200,150,Pune
1562,2025-06-03,Lipstick,Beauty,4,500,300,Mumbai
1563,2025-06-03,Jeans,Fashion,2,1500,900,Mumbai
1564,2025-06-04,Belt,Accessories,4,1000,600,Mumbai
1565,2025-06-04,Chocolates,Groceries,6,200,150,Delhi
1566,2025-06-06,Bag,Fashion,1,2500,1500,Delhi
1567,2025-06-10,Charger,Electronics,5,500,200,Delhi
1568,2025-06-10,Cushion,Home Decor,4,500,300,Delhi
1569,2025-06-13,Microwave,Appliances,1,8000,6000,Mumbai
1570,2025-06-13,T-Shirt,Fashion,3,800,400,Mumbai
1571,2025-06-14,Perfume,Beauty,2,2500,1500,Hyderabad
1572,2025-06-14,Toaster,Appliances,2,1200,800,Bangalore
1573,2025-06-15,Sunglasses,Accessories,4,1500,800,Chennai
1574,2025-06-17,Charger,Electronics,5,500,200,Kolkata
1575,2025-06-18,Lamp,Home Decor,1,1500,1000,Bangalore
1576,2025-06-19,Sunglasses,Accessories,4,1500,800,Kolkata
1577,2025-06-20,T-Shirt,Fashion,5,800,400,Bangalore
1578,2025-06-23,Rice Bag,Groceries,3,600,500,Chennai
1579,2025-06-24,T-Shirt,Fashion,6,800,400,Kolkata
1580,2025-06-25,Toaster,Appliances,3,1200,800,Chennai
1581,2025-06-26,Jeans,Fashion,2,1500,900,Delhi
1582,2025-06-27,Iron,Appliances,3,1000,600,Mumbai
1583,2025-06-27,Microwave,Appliances,2,8000,6000,Mumbai
1584,2025-06-28,Shoes,Fashion,3,2000,1200,Bangalore
1585,2025-06-28,Coffee Powder,Groceries,5,400,300,Delhi
1586,2025-06-28,Watch,Accessories,1,5000,3500,Mumbai
1587,2025-07-01,Chocolates,Groceries,5,200,150,Kolkata
1588,2025-07-02,Hair Dryer,Beauty,3,1800,1200,Hyderabad
1589,2025-07-03,Wallet,Accessories,2,1200,700,Hyderabad
1590,2025-07-05,Jeans,Fashion,3,1500,900,Bangalore
1591,2025-07-07,Lipstick,Beauty,4,500,300,Pune
1592,2025-07-07,Wallet,Accessories,2,1200,700,Delhi
1593,2025-07-09,Wallet,Accessories,3,1200,700,Mumbai
1594,2025-07-10,Blender,Appliances,1,2500,1800,Bangalore
1595,2025-07-10,Sunglasses,Accessories,3,1500,800,Delhi
1596,2025-07-10,Chocolates,Groceries,7,200,150,Mumbai
1597,2025-07-13,Cushion,Home Decor,4,500,300,Pune
1598,2025-07-14,Charger,Electronics,4,500,200,Mumbai
1599,2025-07-14,Chocolates,Groceries,8,200,150,Delhi
1600,2025-07-16,Coffee Powder,Groceries,5,400,300,Kolkata
1601,2025-07-16,Belt,Accessories,2,1000,600,Chennai
1602,2025-07-17,Bag,Fashion,1,2500,1500,Delhi
1603,2025-07-18,Cushion,Home Decor,4,500,300,Pune
1604,2025-07-18,Charger,Electronics,5,500,200,Mumbai
1605,2025-07-18,Wallet,Accessories,2,1200,700,Chennai
1606,2025-07-19,Blender,Appliances,2,2500,1800,Delhi
1607,2025-07-19,Charger,Electronics,4,500,200,Bangalore
1608,2025-07-20,Wallet,Accessories,3,1200,700,Delhi
1609,2025-07-20,Charger,Electronics,5,500,200,Chennai
1610,2025-07-20,Chocolates,Groceries,6,200,150,Pune
1611,2025-07-22,Bag,Fashion,1,2500,1500,Chennai
1612,2025-07-23,Blender,Appliances,2,2500,1800,Hyderabad
1613,2025-07-25,Smartphone,Electronics,1,20000,15000,Delhi
1614,2025-07-27,Shoes,Fashion,3,2000,1200,Chennai
1615,2025-07-28,Shoes,Fashion,1,2000,1200,Delhi
1616,2025-08-02,Rice Bag,Groceries,2,600,500,Bangalore
1617,2025-08-04,Coffee Powder,Groceries,4,400,300,Pune
1618,2025-08-04,Lipstick,Beauty,5,500,300,Hyderabad
1619,2025-08-05,Rice Bag,Groceries,2,600,500,Bangalore
1620,2025-08-05,Sunglasses,Accessories,3,1500,800,Pune
1621,2025-08-06,Shoes,Fashion,2,2000,1200,Hyderabad
1622,2025-08-07,Belt,Accessories,4,1000,600,Bangalore
1623,2025-08-08,Headphones,Electronics,2,3000,2000,Delhi
1624,2025-08-08,Chocolates,Groceries,5,200,150,Hyderabad
1625,2025-08-08,Toaster,Appliances,1,1200,800,Bangalore
1626,2025-08-09,Microwave,Appliances,1,8000,6000,Chennai
1627,2025-08-09,Chocolates,Groceries,5,200,150,Delhi
1628,2025-08-09,Charger,Electronics,3,500,200,Mumbai
1629,2025-08-09,Shoes,Fashion,1,2000,1200,Hyderabad
1630,2025-08-11,Charger,Electronics,3,500,200,Bangalore
1631,2025-08-12,T-Shirt,Fashion,5,800,400,Chennai
1632,2025-08-15,Perfume,Beauty,1,2500,1500,Hyderabad
1633,2025-08-15,T-Shirt,Fashion,5,800,400,Hyderabad
1634,2025-08-16,Belt,Accessories,4,1000,600,Delhi
1635,2025-08-17,Coffee Powder,Groceries,4,400,300,Delhi
1636,2025-08-17,Bag,Fashion,2,2500,1500,Hyderabad
1637,2025-08-17,Wall Art,Home Decor,2,2000,1200,Bangalore
1638,2025-08-18,Lipstick,Beauty,3,500,300,Delhi
1639,2025-08-18,Wallet,Accessories,2,1200,700,Delhi
1640,2025-08-18,Dress,Fashion,2,3000,1800,Hyderabad
1641,2025-08-18,Wall Art,Home Decor,1,2000,1200,Delhi
1642,2025-08-19,Lamp,Home Decor,3,1500,1000,Bangalore
1643,2025-08-20,Chocolates,Groceries,6,200,150,Mumbai
1644,2025-08-20,Lamp,Home Decor,2,1500,1000,Chennai
1645,2025-08-20,Shoes,Fashion,3,2000,1200,Bangalore
1646,2025-08-21,Vase,Home Decor,2,800,400,Chennai
1647,2025-08-21,Chocolates,Groceries,6,200,150,Chennai
1648,2025-08-23,Blender,Appliances,1,2500,1800,Mumbai
1649,2025-08-26,Vase,Home Decor,3,800,400,Delhi
1650,2025-08-27,Sunglasses,Accessories,2,1500,800,Delhi
1651,2025-08-27,Moisturizer,Beauty,4,800,500,Delhi
1652,2025-08-28,Chocolates,Groceries,6,200,150,Delhi
1653,2025-09-02,Moisturizer,Beauty,2,800,500,Bangalore
1654,2025-09-02,Chocolates,Groceries,7,200,150,Kolkata
1655,2025-09-02,Iron,Appliances,3,1000,600,Bangalore
1656,2025-09-04,Hair Dryer,Beauty,3,1800,1200,Kolkata
1657,2025-09-05,Charger,Electronics,4,500,200,Delhi
1658,2025-09-06,Chocolates,Groceries,5,200,150,Hyderabad
1659,2025-09-07,Lipstick,Beauty,4,500,300,Delhi
1660,2025-09-07,Rice Bag,Groceries,2,600,500,Chennai
1661,2025-09-07,Charger,Electronics,4,500,200,Pune
1662,2025-09-07,Coffee Powder,Groceries,4,400,300,Hyderabad
1663,2025-09-08,Bag,Fashion,1,2500,1500,Pune
1664,2025-09-09,Iron,Appliances,3,1000,600,Mumbai
1665,2025-09-09,Lipstick,Beauty,3,500,300,Kolkata
1666,2025-09-10,Jeans,Fashion,4,1500,900,Bangalore
1667,2025-09-11,Headphones,Electronics,2,3000,2000,Mumbai
1668,2025-09-12,Wallet,Accessories,3,1200,700,Mumbai
1669,2025-09-12,Charger,Electronics,4,500,200,Bangalore
1670,2025-09-12,T-Shirt,Fashion,3,800,400,Mumbai
1671,2025-09-15,Moisturizer,Beauty,2,800,500,Kolkata
1672,2025-09-15,Charger,Electronics,3,500,200,Bangalore
1673,2025-09-15,Rice Bag,Groceries,3,600,500,Mumbai
1674,2025-09-15,Jeans,Fashion,3,1500,900,Pune
1675,2025-09-16,Coffee Powder,Groceries,3,400,300,Chennai
1676,2025-09-17,Charger,Electronics,5,500,200,Mumbai
1677,2025-09-17,Charger,Electronics,5,500,200,Bangalore
1678,2025-09-18,Laptop,Electronics,1,55000,45000,Delhi
1679,2025-09-18,Iron,Appliances,1,1000,600,Chennai
1680,2025-09-18,Laptop,Electronics,1,55000,45000,Mumbai
1681,2025-09-19,Chocolates,Groceries,7,200,150,Mumbai
1682,2025-09-20,T-Shirt,Fashion,4,800,400,Pune
1683,2025-09-20,Charger,Electronics,4,500,200,Kolkata
1684,2025-09-21,Rice Bag,Groceries,2,600,500,Pune
1685,2025-09-21,Coffee Powder,Groceries,4,400,300,Mumbai
1686,2025-09-23,Chocolates,Groceries,8,200,150,Chennai
1687,2025-09-24,Dress,Fashion,1,3000,1800,Mumbai
1688,2025-09-24,Microwave,Appliances,1,8000,6000,Kolkata
1689,2025-09-26,Charger,Electronics,5,500,200,Pune
1690,2025-09-26,Iron,Appliances,2,1000,600,Delhi
1691,2025-09-27,Charger,Electronics,4,500,200,Bangalore
1692,2025-09-27,Jeans,Fashion,2,1500,900,Bangalore
1693,2025-10-01,Charger,Electronics,4,500,200,Hyderabad
1694,2025-10-02,Belt,Accessories,4,1000,600,Delhi
1695,2025-10-02,Wallet,Accessories,3,1200,700,Mumbai
1696,2025-10-03,Headphones,Electronics,2,3000,2000,Hyderabad
1697,2025-10-04,Cushion,Home Decor,4,500,300,Mumbai
1698,2025-10-04,Charger,Electronics,5,500,200,Mumbai
1699,2025-10-04,Blender,Appliances,2,2500,1800,Pune
1700,2025-10-05,Cushion,Home Decor,3,500,300,Hyderabad
1701,2025-10-05,Blender,Appliances,2,2500,1800,Pune
1702,2025-10-05,Coffee Powder,Groceries,4,400,300,Delhi
1703,2025-10-06,T-Shirt,Fashion,4,800,400,Mumbai
1704,2025-10-07,Coffee Powder,Groceries,5,400,300,Delhi
1705,2025-10-08,Headphones,Electronics,3,3000,2000,Kolkata
1706,2025-10-10,Headphones,Electronics,4,3000,2000,Bangalore
1707,2025-10-10,Wallet,Accessories,3,1200,700,Pune
1708,2025-10-11,Rice Bag,Groceries,3,600,500,Delhi
1709,2025-10-11,Belt,Accessories,4,1000,600,Hyderabad
1710,2025-10-12,T-Shirt,Fashion,6,800,400,Mumbai
1711,2025-10-12,Belt,Accessories,5,1000,600,Delhi
1712,2025-10-12,T-Shirt,Fashion,4,800,400,Pune
1713,2025-10-12,Charger,Electronics,5,500,200,Pune
1714,2025-10-12,Chocolates,Groceries,8,200,150,Delhi
1715,2025-10-13,Charger,Electronics,5,500,200,Hyderabad
1716,2025-10-14,Headphones,Electronics,4,3000,2000,Hyderabad
1717,2025-10-14,Charger,Electronics,3,500,200,Kolkata
1718,2025-10-15,Oil Can,Groceries,1,1200,1100,Delhi
1719,2025-10-15,Charger,Electronics,5,500,200,Bangalore
1720,2025-10-15,Sunglasses,Accessories,2,1500,800,Chennai
1721,2025-10-17,Iron,Appliances,3,1000,600,Chennai
1722,2025-10-17,Sunglasses,Accessories,2,1500,800,Delhi
1723,2025-10-17,Coffee Powder,Groceries,4,400,300,Mumbai
1724,2025-10-17,Wall Art,Home Decor,1,2000,1200,Delhi
1725,2025-10-18,Sunglasses,Accessories,5,1500,800,Kolkata
1726,2025-10-18,Chocolates,Groceries,8,200,150,Delhi
1727,2025-10-18,Headphones,Electronics,4,3000,2000,Chennai
1728,2025-10-19,Coffee Powder,Groceries,5,400,300,Hyderabad
1729,2025-10-19,Watch,Accessories,1,5000,3500,Bangalore
1730,2025-10-22,Charger,Electronics,3,500,200,Mumbai
1731,2025-10-23,Cushion,Home Decor,3,500,300,Pune
1732,2025-10-23,Wallet,Accessories,3,1200,700,Mumbai
1733,2025-10-23,Blender,Appliances,2,2500,1800,Hyderabad
1734,2025-10-23,Bag,Fashion,3,2500,1500,Hyderabad
1735,2025-10-23,T-Shirt,Fashion,3,800,400,Hyderabad
1736,2025-10-24,Cushion,Home Decor,3,500,300,Bangalore
1737,2025-10-25,Cushion,Home Decor,3,500,300,Chennai
1738,2025-10-25,T-Shirt,Fashion,6,800,400,Delhi
1739,2025-10-25,Cushion,Home Decor,3,500,300,Bangalore
1740,2025-10-26,Cushion,Home Decor,2,500,300,Mumbai
1741,2025-10-26,Charger,Electronics,6,500,200,Delhi
1742,2025-10-26,Charger,Electronics,6,500,200,Mumbai
1743,2025-10-27,Chocolates,Groceries,8,200,150,Delhi
1744,2025-10-27,Cushion,Home Decor,3,500,300,Mumbai
1745,2025-10-28,Shoes,Fashion,2,2000,1200,Mumbai
1746,2025-10-28,Watch,Accessories,2,5000,3500,Delhi
1747,2025-11-01,Hair Dryer,Beauty,1,1800,1200,Delhi
1748,2025-11-02,Hair Dryer,Beauty,3,1800,1200,Pune
1749,2025-11-02,Blender,Appliances,2,2500,1800,Bangalore
1750,2025-11-02,Coffee Powder,Groceries,3,400,300,Delhi
1751,2025-11-03,Bag,Fashion,2,2500,1500,Hyderabad
1752,2025-11-03,Wall Art,Home Decor,3,2000,1200,Bangalore
1753,2025-11-04,Coffee Powder,Groceries,3,400,300,Mumbai
1754,2025-11-04,Moisturizer,Beauty,4,800,500,Delhi
1755,2025-11-04,Hair Dryer,Beauty,2,1800,1200,Delhi
1756,2025-11-05,Chocolates,Groceries,8,200,150,Delhi
1757,2025-11-05,Coffee Powder,Groceries,4,400,300,Pune
1758,2025-11-05,Chocolates,Groceries,8,200,150,Hyderabad
1759,2025-11-06,Belt,Accessories,3,1000,600,Pune
1760,2025-11-06,T-Shirt,Fashion,3,800,400,Delhi
1761,2025-11-06,Moisturizer,Beauty,2,800,500,Chennai
1762,2025-11-07,Cushion,Home Decor,4,500,300,Delhi
1763,2025-11-07,Lipstick,Beauty,3,500,300,Hyderabad
1764,2025-11-07,Hair Dryer,Beauty,2,1800,1200,Chennai
1765,2025-11-08,Belt,Accessories,3,1000,600,Kolkata
1766,2025-11-08,Perfume,Beauty,2,2500,1500,Kolkata
1767,2025-11-08,Iron,Appliances,3,1000,600,Bangalore
1768,2025-11-09,Chocolates,Groceries,8,200,150,Delhi
1769,2025-11-09,Headphones,Electronics,4,3000,2000,Delhi
1770,2025-11-09,Jeans,Fashion,4,1500,900,Bangalore
1771,2025-11-10,Charger,Electronics,5,500,200,Hyderabad
1772,2025-11-10,Toaster,Appliances,1,1200,800,Chennai
1773,2025-11-11,Bag,Fashion,2,2500,1500,Mumbai
1774,2025-11-11,Headphones,Electronics,4,3000,2000,Kolkata
1775,2025-11-12,Wallet,Accessories,4,1200,700,Mumbai
1776,2025-11-13,Chocolates,Groceries,7,200,150,Delhi
1777,2025-11-13,Charger,Electronics,5,500,200,Delhi
1778,2025-11-13,T-Shirt,Fashion,6,800,400,Mumbai
1779,2025-11-15,Lamp,Home Decor,1,1500,1000,Chennai
1780,2025-11-15,T-Shirt,Fashion,4,800,400,Kolkata
1781,2025-11-16,T-Shirt,Fashion,6,800,400,Hyderabad
1782,2025-11-17,Shoes,Fashion,3,2000,1200,Mumbai
1783,2025-11-17,Blender,Appliances,2,2500,1800,Bangalore
1784,2025-11-18,Chocolates,Groceries,5,200,150,Chennai
1785,2025-11-18,Watch,Accessories,1,5000,3500,Mumbai
1786,2025-11-19,Rice Bag,Groceries,3,600,500,Mumbai
1787,2025-11-19,Rice Bag,Groceries,3,600,500,Delhi
1788,2025-11-19,Wallet,Accessories,2,1200,700,Pune
1789,2025-11-19,Headphones,Electronics,3,3000,2000,Hyderabad
1790,2025-11-19,Microwave,Appliances,1,8000,6000,Mumbai
1791,2025-11-20,T-Shirt,Fashion,5,800,400,Mumbai
1792,2025-11-20,Rice Bag,Groceries,3,600,500,Delhi
1793,2025-11-20,Blender,Appliances,1,2500,1800,Mumbai
1794,2025-11-20,Sunglasses,Accessories,2,1500,800,Delhi
1795,2025-11-21,Sunglasses,Accessories,4,1500,800,Chennai
1796,2025-11-21,Sunglasses,Accessories,3,1500,800,Hyderabad
1797,2025-11-21,Lipstick,Beauty,4,500,300,Delhi
1798,2025-11-22,Rice Bag,Groceries,2,600,500,Chennai
1799,2025-11-23,Charger,Electronics,5,500,200,Hyderabad
1800,2025-11-23,Coffee Powder,Groceries,4,400,300,Delhi
1801,2025-11-24,Jeans,Fashion,3,1500,900,Mumbai
1802,2025-11-24,Belt,Accessories,3,1000,600,Kolkata
1803,2025-11-24,Smartphone,Electronics,2,20000,15000,Mumbai
1804,2025-11-24,Toaster,Appliances,1,1200,800,Delhi
1805,2025-11-26,Lipstick,Beauty,5,500,300,Bangalore
1806,2025-11-26,Headphones,Electronics,4,3000,2000,Delhi
1807,2025-11-27,Hair Dryer,Beauty,2,1800,1200,Mumbai
1808,2025-11-28,Lamp,Home Decor,1,1500,1000,Mumbai
1809,2025-11-28,Laptop,Electronics,2,55000,45000,Chennai
1810,2025-12-01,Lamp,Home Decor,1,1500,1000,Delhi
1811,2025-12-02,Toaster,Appliances,3,1200,800,Hyderabad
1812,2025-12-02,Cushion,Home Decor,4,500,300,Bangalore
1813,2025-12-02,Sunglasses,Accessories,4,1500,800,Mumbai
1814,2025-12-02,Microwave,Appliances,1,8000,6000,Pune
1815,2025-12-02,Belt,Accessories,5,1000,600,Bangalore
1816,2025-12-02,T-Shirt,Fashion,7,800,400,Delhi
1817,2025-12-03,Moisturizer,Beauty,2,800,500,Chennai
1818,2025-12-03,Chocolates,Groceries,7,200,150,Delhi
1819,2025-12-03,Belt,Accessories,5,1000,600,Bangalore
1820,2025-12-03,Watch,Accessories,3,5000,3500,Pune
1821,2025-12-05,Hair Dryer,Beauty,1,1800,1200,Pune
1822,2025-12-06,Moisturizer,Beauty,3,800,500,Delhi
1823,2025-12-06,Headphones,Electronics,3,3000,2000,Bangalore
1824,2025-12-06,Belt,Accessories,3,1000,600,Chennai
1825,2025-12-06,Shoes,Fashion,3,2000,1200,Mumbai
1826,2025-12-07,Charger,Electronics,4,500,200,Delhi
1827,2025-12-07,Vase,Home Decor,3,800,400,Mumbai
1828,2025-12-07,Charger,Electronics,5,500,200,Delhi
1829,2025-12-09,Laptop,Electronics,2,55000,45000,Delhi
1830,2025-12-10,Lipstick,Beauty,4,500,300,Hyderabad
1831,2025-12-10,T-Shirt,Fashion,5,800,400,Chennai
1832,2025-12-10,Vase,Home Decor,1,800,400,Chennai
1833,2025-12-11,T-Shirt,Fashion,6,800,400,Chennai
1834,2025-12-12,Moisturizer,Beauty,2,800,500,Hyderabad
1835,2025-12-12,Laptop,Electronics,2,55000,45000,Hyderabad
1836,2025-12-14,Lipstick,Beauty,5,500,300,Hyderabad
1837,2025-12-14,Bag,Fashion,1,2500,1500,Kolkata
1838,2025-12-15,Headphones,Electronics,3,3000,2000,Kolkata
1839,2025-12-15,Coffee Powder,Groceries,3,400,300,Bangalore
1840,2025-12-16,Belt,Accessories,3,1000,600,Mumbai
1841,2025-12-16,Cushion,Home Decor,3,500,300,Delhi
1842,2025-12-16,T-Shirt,Fashion,6,800,400,Hyderabad
1843,2025-12-16,Charger,Electronics,3,500,200,Bangalore
1844,2025-12-16,Moisturizer,Beauty,2,800,500,Chennai
